"huid","Tabloid_dict","Non_tabliod_dict"
5054245483,0,0
4085959896,0.00673,0.00561
2326469945,0.00132,0
2540533546,0,0.00641
3846656472,0.01205,0.00301
5382493676,0,0.00599
4933406499,0,0
6104476977,0,0
2415662677,0.00417,0
3092656584,0.01351,0
3884743578,0.00412,0.00823
3707472477,0,0
4191364036,0.00559,0
2337272494,0,0
2213134062,0.00787,0.00394
3510569435,0.00532,0
4412890100,0.00171,0.00114
5528096591,0,0
2660480212,0.00524,0.00524
5512352434,0.01775,0
3924883745,0.00535,0
2961111689,0,0.00532
2033417737,0.00505,0.0101
5130801919,0.01587,0.00529
3609404070,0.00733,0
5347664834,0.0099,0
4083722756,0.01896,0
2587996037,0.00372,0
4827863266,0.00556,0
5056128578,0,0
5939511259,0.0137,0.00685
3963437460,0.00822,0.01096
5662847111,0,0
3448475471,0,0
3892373332,0,0
3636085049,0,0
3547691953,0,0
3296914616,0,0
5142220485,0.0073,0
3891984514,0,0.01099
2019882224,0.00311,0
3783252028,0,0.00439
3610660284,0.00897,0.00448
3425517048,0.00531,0.01326
3305232411,0.00559,0
4704469287,0,0.00333
3210712162,0.00365,0
5229626940,0.03571,0
4627937642,0.00592,0.00592
2324670943,0.00392,0
2077866699,0.01058,0
3368990514,0.01299,0
2586310126,0,0
4715096357,0.00866,0.00289
2186826198,0.00992,0
5383460194,0.01031,0
3085660936,0.00224,0.00895
3222205117,0,0
3940596202,0.00855,0
5110729731,0.01429,0.00357
5975653027,0,0
3730486382,0.0105,0.00525
4160608457,0,0.0125
3934313964,0,0.02
2381626098,0.00692,0.00138
3538312752,0,0
5026177237,0.01379,0
3883616061,0.00636,0.00847
4848430254,0.00962,0.00481
5747286758,0,0.00719
4942622310,0,0.00429
5029878451,0,0
3712576304,0.01036,0
2303321911,0,0.00308
1991762685,0.0073,0
4672315946,0.00483,0.00966
5000997773,0.00637,0.00955
2381358476,0.00641,0
3030736991,0,0.01136
5834154628,0,0
2058461032,0,0.0051
2753686191,0,0
2472384616,0,0
2815758567,0.01676,0.00559
2836256493,0,0
4106263507,0.00601,0.00901
3837591527,0,0
2167822240,0,0
5207085424,0,0
5896124879,0,0
2372822311,0.0119,0
2107167958,0,0
3451794705,0,0
6144328742,0.00208,0.00416
4219048207,0,0
4299623327,0,0.0068
1857241189,0.00627,0.00313
2598206032,0.00286,0.01143
3006075534,0.00377,0.00377
5901095063,0,0
5061662484,0,0
5861270794,0,0.00541
2308985533,0,0.0082
5724751960,0,0
4614915427,0.01887,0
2318962938,0.01282,0
4393030105,0.00893,0
2724629053,0.00227,0
3592986596,0.00238,0.00238
3748475024,0.00463,0.00463
3551289325,0.01327,0.01327
4230261157,0,0.00459
5033743180,0.01073,0
4194841795,0,0
4626570594,0.00433,0
3865545260,0,0.00408
2619597691,0,0
4948977645,0.00543,0
4247266261,0.00965,0
3095260039,0,0
5595222281,0,0.00546
3556592920,0.00952,0
2030316160,0,0
3261760667,0.01316,0
2814419696,0,0
3841591811,0.01818,0
4652906765,0.01195,0
4569250041,0.0098,0
2793683300,0,0
5366418583,0.00318,0
2808834052,0.00699,0
2484810348,0,0.01026
2130001824,0,0
3576942145,0,0.01235
5157220109,0,0
5862051857,0.00738,0
4104981400,0.00513,0
2825639747,0.01282,0.00427
5738849846,0.00722,0.00361
2790536480,0,0
2244245718,0,0.00595
2563749306,0,0
5401754978,0,0.03324
4203746758,0,0.00267
4255010254,0,0
3930989412,0.00762,0.00381
2669422661,0,0
2892347345,0,0
5149048416,0.07895,0
4939489439,0.00435,0
3178776627,0.00195,0.00781
4920304009,0.00417,0.00417
3858771651,0,0
3950124249,0,0
4736113386,0.00142,0.00283
2202661775,0.01435,0.01435
5193245767,0.00855,0
3734776829,0.01099,0.01099
3145075544,0.00752,0
2421453333,0.01523,0.00508
3154313951,0,0.02105
4133292520,0.01829,0
6071431875,0.00621,0.00248
4977562886,0,0.00472
2312324371,0.0203,0
5154683447,0,0
3199213535,0.00826,0.01653
2521563745,0,0.00581
6044920452,0,0
3321260754,0,0
5532823902,0.0041,0.00205
4436391352,0.00461,0
3520750683,0,0
5875304313,0,0
3103669470,0.00578,0
5286510829,0,0.01042
4653236471,0.00369,0
3807087431,0.00397,0.00794
3189148031,0,0
2802448123,0,0
4826298211,0,0
3947979575,0.0048,0
3431703745,0.00538,0.00538
3888591751,0.01345,0
5284511108,0.00483,0.00483
4266839433,0,0
5259784299,0,0
2782224847,0.0102,0
3293966255,0.02139,0
3534279003,0.00194,0
3654884515,0.00338,0.00338
5612857240,0.01439,0
5863104840,0,0
2247230668,0.00719,0
3638246837,0,0
4690003445,0,0.00372
4384862815,0.00223,0
2038637482,0.00205,0
3310225147,0,0
2488550720,0,0.00781
2055550111,0,0.01282
3899277262,0,0.0093
2921490944,0.01351,0.0045
3938657467,0.00971,0.00324
1951349710,0,0
2759749972,0.00716,0.00477
6051909803,0.00833,0
2217520968,0,0
1895984143,0,0
5800965126,0.00637,0
1910845936,0,0
4911886062,0.00935,0
3874435620,0.00543,0
3276625809,0.00395,0
2825033422,0,0
3348228040,0.00983,0.00246
4156403891,0.00543,0
3034457658,0,0
5442565558,0,0
4041285615,0.00844,0
2540188080,0.00402,0
4053161398,0.01235,0
3425150419,0.00469,0
5359438451,0,0
4828611650,0.02235,0
2293826341,0,0.00794
3313501937,0,0
5989139498,0.012,0
3970991049,0.00613,0.02454
5839171399,0,0
4305158360,0.00111,0
5007071167,0,0.00264
4234234233,0,0.00383
4356738967,0,0
5724114912,0,0
3884284293,0,0
3572283781,0.00488,0
3011080603,0.01111,0.01111
2183808195,0.00629,0
2390986247,0.00913,0
4185320653,0.00145,0.01163
2504713964,0.0044,0
4709837772,0.01923,0
4754071948,0.00315,0.00315
3419161180,0.006,0
3890402266,0.00476,0.00476
1980447490,0.00633,0
4720743827,0.00351,0
5053537991,0,0.00321
4330236562,0,0.01604
2871473006,0,0.00532
2362438591,0,0.00637
3081550090,0,0
6143306351,0.0099,0
4797024019,0,0
2250339432,0.01111,0.00222
5003751637,0.02632,0
4191355811,0,0
1904347835,0,0
4328228837,0.01314,0
1975072788,0.00662,0
5454367055,0.00495,0
3740218173,0.00524,0.01047
2911358684,0,0.00794
3758894439,0.00408,0
3634392961,0.00567,0
2200885356,0.00289,0.00867
6125030904,0,0
4609141547,0,0
4181300173,0.00447,0.00089
6066846592,0.0099,0
4708931295,0.00597,0
4361597530,0,0
3719957591,0.00551,0
3347368879,0,0.00248
4625486971,0,0.00787
6001473847,0.00493,0
1929763730,0.00169,0.01354
3098396305,0.01141,0
2009645628,0,0.00364
3275137837,0.00505,0
5198119218,0,0
4212248697,0,0
5454324386,0,0
5843537542,0,0
3591027765,0.00719,0
2641853609,0.00299,0
4408643152,0.00248,0
5138183932,0,0
5086544103,0.00239,0.00239
3175951632,0.00338,0
4233425411,0,0
2364457933,0.00905,0.00452
3760942441,0,0.01015
1919661737,0.00483,0.00966
3660963343,0.00547,0.00365
3780918679,0,0.00671
2925967111,0.00862,0.00431
5018782989,0,0
2232700492,0,0
2946916606,0.01878,0
2179983904,0,0
3508720177,0,0
4288339170,0.00422,0.00422
3249507085,0,0.00415
3705945130,0.0101,0.00505
3962635858,0.00813,0
3487821135,0,0
5858121837,0,0
3486731793,0,0
4252223833,0,0
3185172369,0.0083,0.00415
2283662928,0.0255,0
4862461092,0.00426,0
4810274511,0,0
3580309803,0.00673,0.00168
2894223360,0.00338,0.00338
4980970438,0.00769,0
4087094579,0.01439,0.00719
2575619590,0,0
2533336695,0,0.00503
3663794593,0.00862,0.00862
3248653094,0.01161,0.0058
2680854547,0.0119,0
3428967450,0.01111,0
3681022629,0.01064,0
2439526121,0.01709,0.00427
4354028040,0,0.0038
4902495312,0,0
2837079607,0.01613,0
5775201783,0.00276,0.00276
5379312520,0.01961,0
3830093431,0,0
6055421080,0.01408,0
2589007288,0.00741,0
2451430158,0.02239,0
4303933972,0,0.01449
2403533048,0.01676,0
4413129694,0.00702,0
2540651447,0.00818,0.00327
5364127641,0,0.00847
5808755942,0,0
6075932238,0.00543,0
2066419937,0,0
4077349656,0.00844,0.00211
1984574307,0.01961,0.0049
3502899797,0.01422,0
3458620876,0,0
3157852837,0,0
2248621630,0.00223,0.00445
4505239756,0.00361,0.0012
3373032799,0,0
3192228882,0.00559,0.00559
5333662761,0.0087,0
3663826825,0.0061,0
5748720871,0.00625,0.00625
5984161381,0.02312,0
5363928055,0,0.00336
6130305597,0,0
5521980682,0,0
4589659833,0.00797,0
5709300196,0,0
3536125742,0.00877,0
3150505104,0.00513,0.00513
2432635720,0,0
2961438040,0.00717,0.01075
2099651594,0.0124,0.00413
1933739447,0,0
2783741790,0.00652,0.0013
4064202321,0,0.00362
4130385165,0.00512,0
2645484436,0,0
3440366877,0.00592,0.00296
6081308182,0.00999,0.00571
5863238725,0.00581,0
4284319445,0.00855,0
2955136833,0,0
4427566999,0.0089,0.0089
3509998713,0.00556,0
3897698850,0.01156,0
5997026321,0.00496,0
4473311794,0,0
5289211227,0,0.00625
4065084092,0,0
4717139899,0.00787,0.01575
5954369186,0,0.0051
4682327368,0.00216,0
4177958839,0,0.00971
4448322296,0,0
6061177406,0,0
3072475108,0.00418,0.00418
3537225335,0,0.02685
3505700885,0.01053,0
2034764105,0.00291,0.00291
1944900949,0.01905,0
3781120131,0.00709,0.00355
3571935351,0,0
3665100770,0,0
4349278304,0.00758,0
2132268751,0.00207,0.00207
2410358072,0.00683,0.00683
1965063820,0,0.00538
4214028845,0,0
3263963550,0.00599,0
2278854444,0,0
2667348854,0.00546,0.00546
5604466303,0.00784,0
2677119642,0.01081,0.00541
3601632685,0,0
2020937185,0.00617,0.00617
5320393010,0,0
4167984814,0,0
6050048359,0.0051,0
4997350337,0.00518,0
4488943609,0.00464,0.00927
5371208578,0.00811,0
2674764198,0,0
5402856654,0.00292,0
2388064850,0,0
3878211718,0,0
3790078794,0,0.00303
2829020980,0.01304,0.00435
2809370147,0.01127,0
4659171342,0,0.008
5379103948,0.01604,0.01604
5238211445,0.0031,0.0031
3494830146,0,0
4092185262,0,0.00906
3025139389,0.00448,0.00897
5908094347,0,0.00654
5334032987,0.01639,0
5696285594,0.016,0.008
3207965002,0.00373,0
4647973073,0,0
2616665804,0.00196,0.00589
4047269182,0,0
5820836533,0.00769,0
2479555607,0,0
3678084441,0.01186,0.00791
3744683210,0,0
3567208183,0,0.00364
4281133056,0,0
2146808048,0.00585,0.00292
5750474730,0.00508,0
3618706762,0,0
5692936141,0,0
2471809037,0.00282,0
5167421507,0.0034,0.0034
4779128474,0,0
5718547939,0,0
2346250489,0.02113,0
3913613270,0,0.01124
4491657502,0.00402,0.00402
3400014589,0.00485,0
3108233062,0,0
2356622039,0,0.00418
3382576573,0,0
1945710525,0.00448,0
2072198206,0.00241,0.00241
3805758810,0,0
4104678879,0,0
5536247863,0,0.00465
2634061778,0,0
3955911911,0,0
4906740522,0.00518,0
6135192598,0.01337,0.00267
3030158448,0.00285,0
4889410380,0,0
2287855628,0.00699,0
2612348077,0,0.00709
2688493397,0.00833,0
2518792249,0.03448,0
2931876708,0.00329,0.00658
2027919116,0.00719,0
3598302452,0.00637,0
3919408496,0,0
3908529720,0.02439,0
2264767036,0,0
5564991123,0.01587,0.00794
3217460415,0,0
5189213398,0.03676,0.00735
3439164781,0,0.00871
4312021215,0.00699,0
2222641756,0.00168,0
5370460127,0.00275,0
1961968422,0.00306,0
4314760656,0,0
4651778349,0,0
4843834947,0.00621,0.01242
3840707362,0.02151,0.00538
5792966001,0,0.01481
3283528890,0,0.01493
3663744714,0,0.0082
5767455375,0,0
4162393709,0.01515,0.01515
4452306255,0.00714,0.00714
6090504362,0,0.00787
3159355151,0,0
5574851591,0,0
5449391888,0,0
3896975674,0,0
4402948618,0,0
5949850084,0,0
2747038997,0.01951,0.00488
4218582764,0,0
5450868176,0,0.00613
3606210774,0,0.00602
3752726563,0,0
3725788145,0.01099,0
3033738523,0,0
3826374291,0.00452,0.00452
5172563302,0,0
3720361657,0,0.00781
5248114371,0.00604,0.00302
3075189868,0.01676,0.00559
3331767718,0,0
4705639661,0.00693,0
4379447251,0.0033,0
1950640779,0.01458,0.00625
1964744526,0,0
4371938767,0.00309,0.00309
2030873754,0,0
3628648640,0.00732,0.00488
5194504979,0.01754,0
4046100434,0.00383,0
1924233200,0.00116,0.00116
3338456564,0,0
5863769055,0,0
5273215531,0,0
2457794067,0.0137,0
2000720372,0.00526,0
2824163886,0.00461,0
2082293491,0.02,0
2712779562,0,0.0119
2561778137,0.00337,0
4715029002,0.00433,0.01299
2955813434,0,0
3828468714,0,0
4105092705,0,0
3120324626,0,0
4010611277,0,0
4819989691,0,0
5128500536,0.00671,0
6078631013,0,0
5335850711,0.00719,0
4799872625,0,0.00546
5555831143,0,0
3030715939,0.00115,0.00115
4550101637,0.00233,0.00233
3836114471,0.00893,0.0067
3259823881,0,0
4672044704,0,0
6093108018,0.00662,0.00221
5697583397,0.00281,0
5023478842,0.0098,0
3857397086,0,0
2117923130,0,0.00309
1988147216,0.01064,0.00532
3624116685,0.01639,0
2743313518,0.01316,0.00439
4855605102,0.00532,0.01596
4400276917,0.00673,0
5203293820,0.00535,0
4425072696,0.00851,0
2732624476,0.00124,0
3460521680,0,0
6092022521,0.01136,0
3360178206,0,0.0102
3642544440,0,0
4125375230,0.00239,0.00239
4494706346,0,0
3693850478,0,0
4477856127,0.00659,0
1995679529,0.00755,0.00189
4285003657,0,0
4094866845,0,0.00676
4204331050,0.00412,0
3590361767,0.00351,0.00703
6084584720,0.00457,0.00457
2915274877,0,0
1903366191,0,0.0082
5293332977,0,0.01
6131992912,0,0.00613
1884528959,0,0
2109986169,0.00844,0.00422
3171134248,0.00197,0.00986
5719560241,0.01657,0.00552
3674450233,0,0
3018481192,0,0
4570865028,0.00694,0.00694
3236419987,0,0
1963384741,0,0
5682920161,0.01449,0
4611989188,0.00546,0.00546
5054275669,0,0
4375307123,0.01031,0.01031
4422783670,0.00069,0.00069
3214782768,0.00643,0.00322
3753628237,0,0.00132
3888829444,0.00386,0.00772
5742876591,0.00292,0
2944640369,0.00643,0
2722466436,0,0.00136
1884277147,0.00441,0.00441
2644228971,0,0
4711477193,0,0
2529345705,0,0
5926790133,0.04348,0
4544793701,0.03158,0
5966142292,0.00619,0
3964725273,0,0.00338
5590020056,0.00261,0
5004336307,0.00467,0
5198728034,0.00866,0.01732
5030385222,0.00259,0.00518
3634385646,0,0
4996605829,0.00286,0
2462679135,0.00957,0
6003337990,0,0
5332330610,0,0.0241
5185871676,0.00942,0.00188
3459960795,0.0241,0
5762925988,0,0
4537382753,0,0
6109676225,0.00662,0
3413904995,0.00181,0.00543
3822520023,0.00585,0.00585
5679724150,0,0
4580527615,0.00641,0
4740022611,0.00512,0.00205
4511091689,0.01325,0.00115
3421348008,0,0
6045703472,0.0051,0
3216827678,0,0.00909
2313580648,0,0
2076862855,0,0
2185597828,0.00379,0.00379
5429840176,0.00775,0.00775
2743551358,0,0.00326
2913315511,0,0
4469355321,0.00784,0
5528232100,0,0
2096643303,0.01075,0.00269
2425985147,0.00592,0
3309102233,0.02273,0.02273
4908887808,0,0.0087
3189633643,0.00392,0.00392
5090005799,0,0
3497325124,0,0
5358925132,0,0
5204891574,0,0.00513
3039017488,0.00813,0.00813
6020842707,0.00958,0
3031147113,0,0
3646711333,0.00741,0
2898911973,0.00716,0.00477
5315570554,0,0
6031298330,0.00104,0.00104
3928808156,0,0
5377415055,0,0.00794
2284781742,0,0
4011512675,0,0
5511060258,0.00426,0
5198022647,0.01047,0.01047
6110320736,0,0
1913771966,0.00719,0.0036
3465703742,0.00324,0
2862610244,0.01227,0
4960537526,0.0038,0.0076
4293956946,0.00136,0.00817
2862940421,0,0
5155761951,0.01464,0.00418
6000885969,0.00985,0
5736503001,0,0
5243979443,0,0
5896900710,0.01031,0.00515
3496899304,0.0026,0
4222074203,0.00971,0.00485
5489866608,0.00649,0
2736679908,0,0
5501800062,0,0
3733706836,0,0
4250978428,0.00662,0
5327447711,0.01241,0.00248
3333837585,0,0
2170001553,0,0.00671
3636294157,0,0.00503
4005468217,0,0.01786
4927840308,0,0
3082232286,0.00472,0
4279493363,0,0.00408
4959775269,0,0.04839
2713142037,0,0.00529
5347313263,0.00432,0
4370270788,0.00543,0
2745547025,0,0.00448
6135102774,0,0
2402518044,0,0.00319
1966108956,0,0
5412095339,0,0
2235707431,0.00649,0
2262826926,0,0
2780875119,0.00738,0
6100056165,0.01143,0.00571
4221036822,0.00309,0.00155
4243449143,0.0063,0
3249305850,0,0.00592
3755137752,0,0
2418066025,0.00641,0
5492207609,0.00682,0.00682
5290989923,0,0
5629787794,0.00781,0
5890604949,0.00552,0
2166542583,0,0.0084
2669401771,0,0.02703
3041218507,0.00309,0
5989638180,0,0.00333
3523967116,0,0.00697
6012431024,0.0123,0.00615
4830248304,0,0
4068988603,0,0
4627839496,0.0036,0.01439
2557584649,0.0082,0
3882964354,0.01653,0
4055783441,0.00719,0
2576026164,0.0093,0
2484005434,0.00278,0
4480805303,0.00426,0
4416396724,0.00535,0.00089
2080512027,0,0.00585
5529907100,0.03004,0.00429
1944739231,0.00877,0.00439
2134861421,0,0
5392474056,0.00364,0.00727
4553991392,0.00685,0
2198645402,0,0
4182057611,0,0.00613
5770548121,0.00714,0
4905904551,0.00284,0.00427
5704258015,0.00424,0
2217969847,0.0036,0.0054
3740636956,0.00446,0
2560681843,0.00135,0.00271
4815827891,0.00926,0
5727737162,0.00373,0
2525486739,0,0.00249
5614479876,0,0.00966
3024086760,0,0.01115
4331187102,0.01293,0.00431
3485402783,0.00375,0.01498
2468434728,0.00353,0.00176
4481882304,0.01141,0
3011341849,0,0
4224034739,0.00619,0
3966487844,0.00585,0
4924658790,0.01685,0
1952641874,0.00351,0.00351
2984192103,0,0
4287715345,0,0
4394612431,0.01734,0
4959386747,0.00828,0.0069
2630482044,0.00839,0
5742143878,0.0057,0
5586196041,0.01087,0
4822111176,0,0
6113879480,0.00239,0.00955
4094455903,0,0.00893
5968411059,0,0
5910708091,0.01961,0
4661261452,0.01571,0.01571
3324762756,0.01493,0
3662981936,0.00678,0.00678
3466093910,0.00889,0.00444
4391109875,0,0.00647
2997355517,0,0
5682330247,0.00833,0.0125
2439855951,0.00143,0.00287
4375215248,0.00719,0.02158
6091638595,0,0
3306224794,0.00985,0
4718484014,0,0
4278242191,0,0
3742775509,0,0
4074437303,0.00775,0
2386032584,0,0
4989127460,0,0
5282480740,0,0
5087868460,0.03937,0
3043667814,0,0
5234929735,0.00676,0
3215400241,0,0
3679269902,0,0
6042671075,0,0
3310835783,0.01429,0
5429398239,0.00565,0.00565
3454988209,0.00602,0.00602
2289218606,0.05,0
5154332964,0.00641,0
2232333204,0.00781,0.00781
3339942529,0,0.00468
2759652611,0.01075,0.00538
3536456125,0.01462,0.00292
5805371017,0.0024,0.0012
5094943407,0,0.00372
3800274446,0.00356,0
5343896366,0.00413,0.00413
4468515342,0,0.01493
5654418321,0,0
3118295797,0.01087,0.03261
4052355722,0.00577,0.00577
5228694557,0,0
5700635972,0,0
4972609596,0.01449,0.00483
5908443001,0,0
4585881100,0.00517,0.00258
4596965195,0.01103,0.00735
2336227982,0.00549,0
4555898388,0,0
2929506792,0,0.00357
3632944731,0,0.00304
2261475327,0.00877,0
3322964130,0.01266,0.00211
4178518702,0,0
2419849311,0.0411,0.0137
2489573458,0.00379,0
2924987920,0,0
5357946183,0.01786,0
3814683607,0,0
1915602956,0.00358,0.00537
2462154645,0,0.00481
5021601501,0,0
3029789257,0.01282,0.00641
2030292338,0,0
5316551828,0,0
3582041491,0.00831,0
4374529062,0.00364,0.00243
5651989106,0.00518,0
2924826301,0,0
5334016991,0.02174,0
2941436235,0.00847,0
3125729051,0,0
4689616020,0,0
2599924589,0.00775,0
3364235960,0,0.0184
4768637235,0.00368,0
3548593482,0,0
3708400091,0.00601,0.002
4227847064,0,0
5714354430,0,0
3458313873,0.00457,0
3952682535,0.00394,0
3651574079,0,0.00556
4415417208,0.0051,0
2542860060,0.00478,0
4176789944,0.01198,0
3127417287,0.01136,0
4747907960,0,0
4940057441,0.01212,0
2024142587,0,0
5009992174,0.00339,0
5229543776,0,0.00889
5935248335,0,0
3502033954,0.00535,0
4374814722,0,0
3874531210,0.00976,0
5660171315,0.01415,0
3076695507,0.00417,0.00833
5514632600,0,0.00787
2676129674,0.01053,0
3382938328,0.00287,0.00862
4621846673,0,0.00667
2271417480,0,0
4185785303,0,0
4046513687,0.00341,0.00171
3800601749,0.00645,0
5475634782,0,0
3079838602,0.00541,0.00541
5248737513,0.00613,0
4806234974,0.00798,0.00798
4521472587,0.008,0
5366307659,0,0.00163
2853493163,0.00422,0
4915034073,0,0
4319642620,0,0
3138678051,0.00578,0.00289
4728586482,0.00423,0.01057
2613332799,0.005,0
1921186860,0.00641,0.00641
5127340425,0,0
2253609794,0.00345,0
2000996648,0.00499,0.00499
1922523170,0.0274,0
2388646096,0,0
2500150463,0.00355,0.0071
3991750032,0.00429,0
1912361170,0.00549,0
5877554757,0.01563,0
5876542203,0,0.00606
2888246708,0,0.00532
2574699801,0,0
2948045470,0.0073,0
4172277127,0,0
4665018129,0.00809,0
3739048451,0,0
2070522388,0,0
3659701604,0.01415,0
5594721223,0,0.00794
4365808057,0.00821,0.00438
2259215975,0,0
3335523427,0,0
5738335517,0,0.00101
2861105688,0.02857,0
5410527915,0.00398,0
5193526674,0,0
1966444145,0,0
5231253270,0,0
3367661099,0,0
5256874038,0.00192,0
2924924322,0,0
5451128151,0.00649,0.01948
2631230692,0,0.00889
3571160361,0,0
2743561570,0,0
3186768132,0.01538,0
5162332516,0,0
2932695209,0,0
3510872897,0.00485,0.00485
3434816635,0.02041,0
4623866476,0.0044,0
1922434138,0,0
3005062008,0.00379,0.00379
3691987006,0,0.00735
4271963750,0.00473,0
3155915898,0.00356,0.00356
2748947325,0.00317,0
4792866487,0.00463,0.00231
5000316957,0,0
3814465425,0.00455,0.00909
3707723372,0.01399,0.01399
6047693073,0.00364,0
5921346788,0.00521,0.01042
2577338438,0,0
2374668454,0,0
4571495238,0.00366,0
3609347973,0,0
2016173697,0.00697,0
2122242359,0.01361,0.0068
3370512515,0.0066,0.0033
2436186469,0,0
2164210002,0,0.00331
3488544080,0.00518,0.00518
2297087706,0.00314,0
2491235346,0,0
3949302380,0,0
5179324035,0.00741,0
6021917075,0,0.00208
2042306849,0,0
4602138448,0.00606,0
5337901546,0,0
6028211795,0.016,0
4537425752,0,0
2523545770,0,0.02083
5890576560,0,0
6102267064,0,0
4962925481,0,0
5783021932,0.00787,0
5164386435,0.00372,0.00372
6096818260,0,0
5586565233,0,0
2739059763,0.00146,0.00292
5061524236,0,0
3299728262,0,0
3788137453,0.00577,0.00128
5480094737,0.01923,0
4956550820,0.00699,0
3343251980,0,0
3902975802,0.00448,0.00448
2257566990,0,0
5961404865,0,0
2162860004,0,0.00524
4799320002,0,0
4771926802,0.00847,0
2845919441,0.00365,0
3591705682,0.00741,0.0037
2119488025,0,0
5872461388,0,0
2982324179,0,0
2978249342,0.00623,0
5108516847,0.00593,0
3784923195,0.00518,0
5616283322,0,0.00862
2895224812,0.00662,0
3743036300,0,0
1924301462,0.00469,0.00235
4248347151,0.00679,0.0017
2948244914,0.00676,0.00338
2448149126,0,0
3757376282,0,0
5163533275,0,0.01342
3966871438,0.00667,0.00333
2298152826,0.01471,0.01471
5308170790,0.01905,0
2019476974,0.01105,0
4807585725,0,0.00855
5313028323,0,0.00725
4197478099,0,0
5818303040,0,0.00571
5520943748,0,0
2473295675,0,0
5987299885,0.00787,0
1908498446,0.01075,0.00215
